code,name,date,close,score,ret_3m,ret_3m_6m,ret_6m_9m,ret_9m_12m,price_12m,rs_rating
148150,세경하이테크,2025-12-03,5180.0,-0.029132200776793085,-0.1712,-0.038461538461538464,-0.2588369441277081,0.4940374787052811,5870.0,23
357230,에이치피오,2025-12-03,2420.0,-0.029181194427944424,-0.035856573705179286,0.006012024048096192,-0.06728971962616823,-0.012915129151291513,2710.0,23
001420,태원물산,2025-12-03,3385.0,-0.02971737896798962,-0.04915730337078652,-0.11,0.1111111111111111,-0.05138339920948617,3795.0,23
003490,대한항공,2025-12-03,22400.0,-0.02969271804327033,-0.056842105263157895,0.03711790393013101,-0.05567010309278351,-0.016227180527383367,24650.0,23
005870,휴니드,2025-12-03,7900.0,-0.02862647188910821,-0.034229828850855744,-0.04994192799070848,0.05644171779141104,-0.08117249154453213,8870.0,23
039860,나노엔텍,2025-12-03,3145.0,-0.03102360854235627,-0.10398860398860399,0.002857142857142857,-0.051490514905149054,0.10149253731343283,3350.0,23
296640,이노룰스,2025-12-03,5610.0,-0.031146572172014608,-0.10383386581469649,-0.09143686502177069,0.05837173579109063,0.085,6000.0,23
004250,NPC,2025-12-03,3900.0,-0.02998437686975169,-0.04176904176904177,-0.08744394618834081,0.06443914081145585,-0.04337899543378995,4380.0,23
334890,이지스밸류플러스리츠,2025-12-03,4425.0,-0.0294250311484117,0.021939953810623556,-0.0835978835978836,0.07753705815279362,-0.18494423791821563,5380.0,23
446840,지슨,2025-12-03,1760.0,-0.028920270984047064,0.04018912529550828,-0.2184757505773672,0.01643192488262911,-0.022935779816513763,2180.0,23
238200,비피도,2025-12-03,3195.0,-0.03078653022568847,-0.172279792746114,0.14540059347181009,0.07154213036565978,-0.02631578947368421,3230.0,23
010470,오리콤,2025-12-03,5700.0,-0.02897216288998801,-0.06403940886699508,-0.012965964343598054,-0.22194199243379573,0.21812596006144394,6510.0,23
001810,무림SP,2025-12-03,1487.0,-0.031398459368745316,-0.07409713574097136,0.0006230529595015577,0.08666215301286391,-0.09608323133414932,1634.0,23
082210,옵트론텍,2025-12-03,1700.0,-0.029771429988388918,-0.13486005089058525,0.15656268393172454,0.061875,-0.09757473209249859,1773.0,23
133750,메가엠디,2025-12-03,1819.0,-0.03002197754329812,-0.0836272040302267,-0.08101851851851852,-0.02702702702702703,0.12519006588950837,1973.0,23
054220,비츠로시스,2025-12-03,383.0,-0.03049685762150873,-0.027918781725888325,0.13218390804597702,-0.03867403314917127,-0.19015659955257272,447.0,23
035610,솔본,2025-12-03,3590.0,-0.030447526735838375,-0.1338962605548854,0.06010230179028133,-0.044009779951100246,0.09946236559139784,3720.0,23
003960,사조대림,2025-12-03,38400.0,-0.028706318129965026,-0.07692307692307693,-0.01070154577883472,-0.011750881316098707,0.032766990291262135,41200.0,23
322970,무진메디,2025-12-03,2160.0,-0.030939105155108962,-0.024830699774266364,0.07785888077858881,-0.07847533632286996,-0.10441767068273092,2490.0,23
365900,브이씨,2025-12-03,2820.0,-0.02973099111543867,-0.20786516853932585,0.028901734104046242,-0.07114093959731543,0.3093145869947276,2845.0,23
189350,코셋,2025-12-03,1588.0,-0.029050589676955507,-0.14531754574811626,0.22559366754617413,0.2633333333333333,-0.3435448577680525,1828.0,23
017370,우신시스템,2025-12-03,6540.0,-0.030457420116343257,-0.07757404795486601,-0.015277777777777777,0.1631663974151858,-0.14502762430939226,7240.0,23
178600,대동고려삼,2025-12-03,2210.0,-0.03195949438549137,0.04245283018867924,-0.057777777777777775,-0.21739130434782608,0.03046594982078853,2790.0,22
008290,원풍물산,2025-12-03,471.0,-0.03253049270072174,-0.09248554913294797,0.023668639053254437,-0.1348122866894198,0.13346228239845262,517.0,22
004830,덕성,2025-12-03,5000.0,-0.032284979852607046,-0.07235621521335807,-0.07228915662650602,-0.3016826923076923,0.3572593800978793,6130.0,22
097800,윈팩,2025-12-03,534.0,-0.032714938441173486,0.17362637362637362,-0.061855670103092786,-0.35246995994659547,-0.09650180940892641,829.0,22
049550,잉크테크,2025-12-03,3070.0,-0.033281658782439605,-0.019169329073482427,-0.10057471264367816,-0.09138381201044386,0.06388888888888888,3600.0,22
388050,지투파워,2025-12-03,8350.0,-0.03208752796407069,-0.058624577226606536,-0.07217573221757322,0.17589175891758918,-0.14690451206715635,9530.0,22
037370,EG,2025-12-03,5710.0,-0.03144097367080537,-0.013816925734024179,-0.05392156862745098,-0.0016313213703099511,-0.07401812688821752,6620.0,22
